orig_fips,dest_fips,returns
98000,01107,-1
01107,01107,6195
01125,01107,84
28087,01107,28
01075,01107,11
58000,01107,61
59000,01107,75
96000,01109,711
97000,01109,711
97001,01109,456
97003,01109,255
98000,01109,-1
01109,01109,9294
01101,01109,62
01069,01109,51
01031,01109,47
01045,01109,43
01041,01109,36
01011,01109,22
01005,01109,21
01073,01109,16
01001,01109,14
01039,01109,12
01061,01109,11
01013,01109,10
01051,01109,10
58000,01109,101
59000,01109,255
96000,01111,380
97000,01111,380
97001,01111,171
97003,01111,209
98000,01111,-1
01111,01111,6875
01017,01111,37
13045,01111,27
13077,01111,23
13285,01111,22
01029,01111,20
01081,01111,18
01015,01111,17
01027,01111,15
13149,01111,13
01123,01111,11
13067,01111,11
58000,01111,53
59000,01111,113
96000,01113,2785
97000,01113,2734
97001,01113,704
97003,01113,2030
98000,01113,51
01113,01113,16429
13215,01113,915
01081,01113,393
01101,01113,55
21093,01113,42
13145,01113,36
13053,01113,30
01073,01113,29
13121,01113,26
37051,01113,26
01051,01113,22
53053,01113,20
48027,01113,19
01005,01113,17
48141,01113,16
01097,01113,15
01017,01113,14
01089,01113,14
02090,01113,14
08041,01113,14
13285,01113,14
15003,01113,13
36045,01113,13
01087,01113,12
12005,01113,12
13135,01113,12
22115,01113,12
01121,01113,11
01125,01113,11
13063,01113,11
13089,01113,11
01003,01113,10
12011,01113,10
13067,01113,10
39035,01113,10
53067,01113,10
58000,01113,101
59000,01113,734
59001,01113,63
59003,01113,131
59005,01113,458
59007,01113,82
57009,01113,51
96000,01115,1922
97000,01115,1910
97001,01115,1477
97003,01115,433
98000,01115,12
01115,01115,25859
01073,01115,731
01121,01115,146
01117,01115,132
01015,01115,93
01055,01115,84
01009,01115,58
01003,01115,19
01125,01115,18
01089,01115,17
01095,01115,16
01021,01115,15
01081,01115,14
01043,01115,12
01097,01115,12
01127,01115,11
58000,01115,99
59000,01115,433
59001,01115,25
59003,01115,62
59005,01115,307
59007,01115,39
57009,01115,12
96000,01117,5470
97000,01117,5440
97001,01117,3839
97003,01117,1601
98000,01117,30
01117,01117,62436
01073,01117,2385
01021,01117,145
01115,01117,145
01125,01117,136
01121,01117,110
01101,01117,96
01007,01117,85
01081,01117,71
01089,01117,66
01097,01117,62
01015,01117,54
01051,01117,40
01003,01117,35
47037,01117,33
13067,01117,32
13135,01117,32
01127,01117,30
01009,01117,28
01055,01117,28
13089,01117,28
01043,01117,27
13121,01117,25
12033,01117,24
01001,01117,23
01069,01117,23
01047,01117,22
01123,01117,21
47157,01117,16
01095,01117,15
01103,01117,15
12005,01117,15
12095,01117,15
12099,01117,15
47065,01117,15
47093,01117,14
01037,01117,13
01093,01117,13
04013,01117,13
06037,01117,13
06073,01117,13
37183,01117,13
01133,01117,12
12091,01117,12
47187,01117,12
48201,01117,12
01077,01117,11
12057,01117,11
13215,01117,11
13223,01117,11
28089,01117,11
37119,01117,11
48121,01117,11
12011,01117,10
12113,01117,10
45045,01117,10
58000,01117,128
59000,01117,1153
59001,01117,90
59003,01117,243
59005,01117,694
59007,01117,126
57009,01117,30
96000,01119,177
97000,01119,177
97001,01119,101
97003,01119,76
98000,01119,-1
01119,01119,3942
01125,01119,25
28075,01119,15
01073,01119,13
01023,01119,11
58000,01119,52
59000,01119,61
96000,01121,1431
97000,01121,1415
97001,01121,1044
97003,01121,371
98000,01121,16
01121,01121,25006
01015,01121,289
01115,01121,145
01073,01121,125
01117,01121,103
01037,01121,76
01027,01121,38
01101,01121,31
01123,01121,31
01051,01121,19
01029,01121,17
01055,01121,17
01089,01121,17
01021,01121,15
01125,01121,14
13121,01121,14
01003,01121,13
01097,01121,11
58000,01121,83
59000,01121,357
59001,01121,17
59003,01121,53
59005,01121,258
59007,01121,29
57009,01121,16
96000,01123,809
97000,01123,809
97001,01123,568
97003,01123,241
98000,01123,-1
01123,01123,13529
01037,01123,101
01081,01123,80
01051,01123,63
01101,01123,50
01073,01123,32
01121,01123,31
01117,01123,25
01027,01123,20
01087,01123,20
01125,01123,12
01069,01123,11
01001,01123,10
01015,01123,10
01017,01123,10
58000,01123,93
59000,01123,241
59001,01123,14
59003,01123,29
59005,01123,178
59007,01123,20
96000,01125,3651
97000,01125,3636
97001,01125,2166
97003,01125,1470
98000,01125,15
01125,01125,58655
01073,01125,433
01065,01125,194
01107,01125,143
01117,01125,122
01007,01125,91
01101,01125,81
01097,01125,72
01063,01125,71
01003,01125,70
01057,01125,68
01091,01125,57
01089,01125,54
01119,01125,41
01127,01125,36
01051,01125,33
01059,01125,33
13121,01125,33
01081,01125,31
01103,01125,31
28087,01125,29
01001,01125,28
01105,01125,28
01015,01125,26
01093,01125,24
13067,01125,24
01047,01125,23
01083,01125,23
01075,01125,22
01025,01125,21
01033,01125,20
28105,01125,20
01077,01125,19
01121,01125,19
01115,01125,18
01023,01125,17
13089,01125,16
26163,01125,16
01055,01125,15
01069,01125,15
01095,01125,15
47037,01125,15
12031,01125,14
17031,01125,14
47157,01125,14
48201,01125,14
48453,01125,14
01099,01125,13
12086,01125,13
13135,01125,13
28075,01125,13
01123,01125,12
01021,01125,11
01039,01125,11
01049,01125,11
12033,01125,11
13215,01125,11
01043,01125,10
01133,01125,10
06037,01125,10
12095,01125,10
12103,01125,10
58000,01125,94
59000,01125,1156
59001,01125,117
59003,01125,188
59005,01125,715
59007,01125,136
57009,01125,15
96000,01127,903
97000,01127,903
97001,01127,629
97003,01127,274
98000,01127,-1
01127,01127,20044
01073,01127,238
01133,01127,92
01043,01127,41
01125,01127,31
01117,01127,22
01059,01127,20
01093,01127,20
01009,01127,17
01057,01127,16
01103,01127,11
01089,01127,10
58000,01127,111
59000,01127,274
96000,01129,282
97000,01129,282
97001,01129,172
97003,01129,110
98000,01129,-1
01129,01129,5349
01097,01129,84
01025,01129,26
01003,01129,13
28153,01129,12
28041,01129,10
58000,01129,49
59000,01129,88
96000,01131,184
97000,01131,184
97001,01131,141
97003,01131,43
98000,01131,-1
01131,01131,3559
01025,01131,30
01101,01131,16
01047,01131,15
01073,01131,15
01091,01131,11
58000,01131,54
59000,01131,43
96000,01133,411
97000,01133,411
97001,01133,305
97003,01133,106
98000,01133,-1
01133,01133,7275
01127,01133,80
01093,01133,41
01043,01133,36
01059,01133,24
01073,01133,20
01103,01133,17
01079,01133,13
01125,01133,13
58000,01133,61
59000,01133,106
96000,02000,23752
97000,02000,23214
97001,02000,7058
97003,02000,16156
98000,02000,538
96000,02013,116
97000,02013,116
97001,02013,26
97003,02013,90
98000,02013,-1
02013,02013,632
02020,02013,13
53033,02013,13
58000,02013,13
59000,02013,77
96000,02016,204
97000,02016,204
97001,02016,39
97003,02016,165
98000,02016,-1
02016,02016,1560
53033,02016,22
02020,02016,16
58000,02016,23
59000,02016,143
96000,02020,9797
97000,02020,9480
97001,02020,2274
97003,02020,7206
98000,02020,317
02020,02020,105319
02170,02020,733
02090,02020,359
02122,02020,309
57005,02020,238
53033,02020,169
15003,02020,123
04013,02020,117
02050,02020,111
06037,02020,111
02110,02020,103
53053,02020,100
32003,02020,93
02150,02020,87
02261,02020,86
48029,02020,84
48201,02020,84
12086,02020,70
06073,02020,69
37051,02020,66
08041,02020,65
02185,02020,63
06067,02020,62
17031,02020,59
41051,02020,58
53063,02020,58
02188,02020,54
53061,02020,54
04019,02020,50
02180,02020,49
12057,02020,48
41067,02020,45
49035,02020,45
48027,02020,43
12091,02020,40
06095,02020,39
02270,02020,37
06071,02020,37
53011,02020,37
16001,02020,36
02070,02020,35
12011,02020,35
02130,02020,34
51059,02020,34
12103,02020,33
06059,02020,32
40109,02020,32
48113,02020,32
02016,02020,31
02220,02020,31
13215,02020,29
41005,02020,29
48439,02020,29
06085,02020,28
57003,02020,28
02240,02020,27
06019,02020,27
06065,02020,27
41039,02020,27
53073,02020,27
02290,02020,26
12005,02020,26
35001,02020,26
49049,02020,26
08031,02020,25
12099,02020,25
32031,02020,25
08059,02020,24
28047,02020,24
35035,02020,24
48141,02020,24
02013,02020,23
08005,02020,23
31153,02020,23
48157,02020,23
48453,02020,23
13135,02020,22
53067,02020,22
41047,02020,21
53077,02020,21
06053,02020,20
08069,02020,20
12095,02020,20
30031,02020,20
40027,02020,20
12009,02020,19
15001,02020,19
15009,02020,19
25017,02020,19
26163,02020,19
38101,02020,19
48441,02020,19
48485,02020,19
49011,02020,19
04021,02020,18
04025,02020,18
12031,02020,18
17163,02020,18
24031,02020,18
29169,02020,18
41017,02020,18
12033,02020,17
16055,02020,17
31055,02020,17
38035,02020,17
40031,02020,17
41029,02020,17
02164,02020,16
05119,02020,16
08013,02020,16
18097,02020,16
20173,02020,16
27053,02020,16
27123,02020,16
30063,02020,16
36047,02020,16
41003,02020,16
45035,02020,16
48121,02020,16
53035,02020,16
56021,02020,16
04003,02020,15
12071,02020,15
13067,02020,15
16027,02020,15
16039,02020,15
22015,02020,15
30013,02020,15
45079,02020,15
02060,02020,14
06001,02020,14
06013,02020,14
06083,02020,14
06097,02020,14
06115,02020,14
10001,02020,14
11001,02020,14
12101,02020,14
20103,02020,14
22115,02020,14
29101,02020,14
51650,02020,14
02068,02020,13
04005,02020,13
06029,02020,13
06075,02020,13
06081,02020,13
13121,02020,13
13153,02020,13
13185,02020,13
21047,02020,13
29189,02020,13
34005,02020,13
36005,02020,13
36045,02020,13
36061,02020,13
37119,02020,13
39113,02020,13
40143,02020,13
47125,02020,13
49057,02020,13
51700,02020,13
53015,02020,13
08077,02020,12
12073,02020,12
12113,02020,12
13245,02020,12
21111,02020,12
36029,02020,12
45019,02020,12
46099,02020,12
48451,02020,12
51199,02020,12
01101,02020,11
02100,02020,11
06111,02020,11
09009,02020,11
12083,02020,11
13089,02020,11
26125,02020,11
29183,02020,11
30029,02020,11
36081,02020,11
37183,02020,11
39049,02020,11
45085,02020,11
47157,02020,11
53057,02020,11
55079,02020,11
04015,02020,10
08035,02020,10
08067,02020,10
12127,02020,10
27137,02020,10
29095,02020,10
35009,02020,10
36071,02020,10
37191,02020,10
46093,02020,10
48099,02020,10
48167,02020,10
58000,02020,22
59000,02020,2836
59001,02020,402
59003,02020,777
59005,02020,1156
59007,02020,501
57009,02020,51
96000,02050,317
97000,02050,317
97001,02050,188
97003,02050,129
98000,02050,-1
02050,02050,4836
02020,02050,78
02170,02050,28
02270,02050,26
02122,02050,14
02090,02050,13
58000,02050,29
59000,02050,129
96000,02060,58
97000,02060,58
97001,02060,34
97003,02060,24
98000,02060,-1
02060,02060,366
02020,02060,14
58000,02060,20
59000,02060,24
96000,02068,111
97000,02068,111
97001,02068,42
97003,02068,69
98000,02068,-1
02068,02068,782
02090,02068,18
02020,02068,13
58000,02068,11
59000,02068,69
96000,02070,121
97000,02070,121
97001,02070,73
97003,02070,48
98000,02070,-1
02070,02070,1572
02020,02070,30
58000,02070,43
59000,02070,48
96000,02090,4321
97000,02090,4181
97001,02090,690
97003,02090,3491
98000,02090,140
02090,02090,33309
02020,02090,229
57005,02090,127
48027,02090,95
02170,02090,85
02290,02090,75
02240,02090,65
53053,02090,55
13215,02090,50
37051,02090,46
53033,02090,43
02122,02090,42
08041,02090,42
04013,02090,41
48029,02090,38
32003,02090,37
01045,02090,34
02110,02090,34
48141,02090,34
47125,02090,33
40031,02090,32
02185,02090,31
06071,02090,31
06037,02090,29
15003,02090,28
01031,02090,27
06073,02090,27
51700,02090,27
17031,02090,24
53063,02090,24
22115,02090,23
45079,02090,23
02068,02090,21
29169,02090,21
36045,02090,21
49011,02090,21
21093,02090,20
49035,02090,20
02188,02090,19
12091,02090,18
02261,02090,17
04003,02090,17
48099,02090,17
13245,02090,16
48113,02090,16
04019,02090,15
12057,02090,15
41051,02090,15
48439,02090,15
48485,02090,15
02150,02090,14
02180,02090,14
37085,02090,14
41039,02090,14
51059,02090,14
53067,02090,14
12086,02090,13
13051,02090,13
20061,02090,13
20103,02090,13
48121,02090,13
02050,02090,12
06065,02090,12
06067,02090,12
48201,02090,12
51650,02090,12
53061,02090,12
12009,02090,11
12071,02090,11
12095,02090,11
12103,02090,11
35001,02090,11
35035,02090,11
46103,02090,11
06059,02090,10
12011,02090,10
12099,02090,10
13121,02090,10
32031,02090,10
36071,02090,10
45085,02090,10
53011,02090,10
58000,02090,32
59000,02090,2048
59001,02090,270
59003,02090,496
59005,02090,797
59007,02090,485
57009,02090,13
96000,02100,83
97000,02100,83
97001,02100,29
97003,02100,54
98000,02100,-1
02100,02100,929
58000,02100,29
59000,02100,54
96000,02105,61
97000,02105,61
97001,02105,36
97003,02105,25
98000,02105,-1
02105,02105,680
58000,02105,36
59000,02105,25
96000,02110,1077
97000,02110,1059
97001,02110,302
97003,02110,757
98000,02110,18
02110,02110,11881
02020,02110,99
53033,02110,30
02090,02110,28
02130,02110,27
02105,02110,24
02220,02110,24
02170,02110,18
15003,02110,16
06073,02110,14
41051,02110,14
02195,02110,12
53053,02110,12
02100,02110,11
02122,02110,10
58000,02110,49
59000,02110,671
59001,02110,58
59003,02110,108
59005,02110,160
59007,02110,345
57009,02110,18
96000,02122,1509
97000,02122,1509
97001,02122,572
97003,02122,937
98000,02122,-1
02122,02122,19465
02020,02122,331
02170,02122,74
02090,02122,31
02050,02122,19
53033,02122,19
41051,02122,18
04013,02122,15
53053,02122,15
02150,02122,14
02261,02122,13
02130,02122,11
02110,02122,10
58000,02122,69
59000,02122,870
59001,02122,64
59003,02122,157
59005,02122,236
59007,02122,413
96000,02130,426
97000,02130,426
97001,02130,100
97003,02130,326
98000,02130,-1
02130,02130,4959
53033,02130,21
02110,02130,18
02198,02130,18
02020,02130,15
02275,02130,11
58000,02130,38
59000,02130,305
59001,02130,22
59003,02130,39
59005,02130,69
59007,02130,175
96000,02150,549
97000,02150,549
97001,02150,110
97003,02150,439
98000,02150,-1
02150,02150,4761
02020,02150,47
53033,02150,15
06073,02150,13
06097,02150,13
02122,02150,12
06037,02150,12
37139,02150,12
15003,02150,11
12103,02150,10
58000,02150,51
59000,02150,353
59001,02150,47
59003,02150,37
59005,02150,127
59007,02150,142
96000,02164,61
97000,02164,61
97001,02164,39
97003,02164,22
98000,02164,-1
02164,02164,502
02020,02164,20
58000,02164,19
59000,02164,22
96000,02170,2717
97000,02170,2690
97001,02170,1487
97003,02170,1203
98000,02170,27
02170,02170,28298
02020,02170,1148
02122,02170,81
02090,02170,72
04013,02170,30
02261,02170,24
02240,02170,23
53063,02170,19
32003,02170,18
53033,02170,18
02110,02170,17
02150,02170,14
02185,02170,14
53067,02170,13
41047,02170,12
41051,02170,12
02188,02170,11
06073,02170,11
12057,02170,11
53011,02170,11
02050,02170,10
04019,02170,10
08041,02170,10
41067,02170,10
49035,02170,10
53053,02170,10
58000,02170,73
59000,02170,998
59001,02170,73
59003,02170,210
59005,02170,297
59007,02170,418
57009,02170,27
96000,02180,211
97000,02180,211
97001,02180,120
97003,02180,91
98000,02180,-1
02180,02180,2698
02020,02180,59
02188,02180,16
02090,02180,13
58000,02180,32
59000,02180,91
96000,02185,164
97000,02185,164
97001,02185,83
97003,02185,81
98000,02185,-1
02185,02185,2287
02020,02185,37
02090,02185,14
58000,02185,32
59000,02185,81
96000,02188,168
97000,02188,168
97001,02188,94
97003,02188,74
98000,02188,-1
02188,02188,1771
02020,02188,45
58000,02188,49
59000,02188,74
96000,02195,127
97000,02195,127
97001,02195,37
97003,02195,90
98000,02195,-1
02195,02195,1338
58000,02195,37
59000,02195,90
96000,02198,158
97000,02198,158
97001,02198,77
97003,02198,81
98000,02198,-1
02198,02198,1565
02130,02198,18
02020,02198,15
02110,02198,13
58000,02198,31
59000,02198,81
96000,02201,-1
97000,02201,-1
97001,02201,-1
97003,02201,-1
98000,02201,-1
02201,02201,-1
96000,02220,320
97000,02220,320
97001,02220,72
97003,02220,248
98000,02220,-1
02220,02220,3300
02020,02220,13
02110,02220,13
58000,02220,46
59000,02220,248
59001,02220,19
59003,02220,36
59005,02220,57
59007,02220,136
96000,02230,50
97000,02230,50
97001,02230,13
97003,02230,37
98000,02230,-1
02230,02230,453
58000,02230,13
59000,02230,37
96000,02240,271
97000,02240,271
97001,02240,119
97003,02240,152
98000,02240,-1
02240,02240,2440
02090,02240,66
02020,02240,21
02170,02240,10
58000,02240,22
59000,02240,152
59001,02240,11
59003,02240,24
59005,02240,52
59007,02240,65
96000,02261,381
97000,02261,381
97001,02261,156
97003,02261,225
98000,02261,-1
02261,02261,3424
02020,02261,73
02170,02261,23
02090,02261,18
02122,02261,11
53033,02261,10
58000,02261,31
59000,02261,215
59001,02261,26
59003,02261,30
59005,02261,50
59007,02261,109
96000,02270,120
97000,02270,120
97001,02270,90
97003,02270,30
98000,02270,-1
02270,02270,2001
02020,02270,35
02050,02270,26
02090,02270,11
58000,02270,18
59000,02270,30
96000,02275,73
97000,02275,73
97001,02275,24
97003,02275,49
98000,02275,-1
02275,02275,812
58000,02275,24
59000,02275,49
96000,02280,-1
97000,02280,-1
97001,02280,-1
97003,02280,-1
98000,02280,-1
02280,02280,-1
96000,02282,20
97000,02282,20
97001,02282,-1
97003,02282,-1
98000,02282,-1
02282,02282,194
96000,02290,161
97000,02290,161
97001,02290,119
97003,02290,42
98000,02290,-1
02290,02290,1918
02090,02290,68
02020,02290,25
58000,02290,26
59000,02290,42
96000,04000,121621
97000,04000,120004
97001,04000,36476
97003,04000,83528
98000,04000,1617
96000,04001,1943
97000,04001,1943
97001,04001,889
97003,04001,1054
98000,04001,-1
04001,04001,17498
35031,04001,382
04013,04001,334
04017,04001,301
35045,04001,228
04005,04001,137
04019,04001,42
04021,04001,31
35001,04001,25
49037,04001,24
08083,04001,17
32003,04001,17
49035,04001,13
06073,04001,12
04007,04001,11
58000,04001,33
59000,04001,336
59001,04001,28
59003,04001,46
59005,04001,84
59007,04001,178
96000,04003,4121
97000,04003,3911
97001,04003,1082
97003,04003,2829
98000,04003,210
04003,04003,41033
04019,04003,544
04013,04003,306
57005,04003,197
48027,04003,78
53053,04003,68
15003,04003,67
06073,04003,58
37051,04003,55
48141,04003,51
06037,04003,42
06071,04003,39
08041,04003,39
04009,04003,38
04021,04003,37
13245,04003,36
04023,04003,31
48029,04003,31
48099,04003,31
32003,04003,30
53067,04003,29
04027,04003,28
06059,04003,28
13073,04003,28
36045,04003,27
04005,04003,25
04025,04003,24
02090,04003,23
04017,04003,22
47125,04003,21
51059,04003,21
06065,04003,19
02020,04003,15
40031,04003,15
48439,04003,15
12011,04003,14
35001,04003,14
01089,04003,13
06067,04003,13
24003,04003,13
35013,04003,13
48201,04003,13
53033,04003,13
06025,04003,12
13121,04003,12
22115,04003,12
45079,04003,12
04015,04003,11
06001,04003,11
06053,04003,11
12033,04003,11
48113,04003,11
48453,04003,11
13051,04003,10
13215,04003,10
51700,04003,10
53011,04003,10
58000,04003,16
59000,04003,1714
59001,04003,211
59003,04003,445
59005,04003,651
59007,04003,407
57009,04003,13
96000,04005,3880
97000,04005,3859
97001,04005,1936
97003,04005,1923
98000,04005,21
04005,04005,40721
04013,04005,911
04025,04005,298
04017,04005,203
04019,04005,195
04015,04005,92
04001,04005,86
32003,04005,70
06073,04005,61
04021,04005,52
06037,04005,49
35045,04005,42
06071,04005,35
04027,04005,34
35031,04005,34
06059,04005,31
06065,04005,31
49035,04005,30
49053,04005,26
04007,04005,24
35001,04005,22
04003,04005,20
53033,04005,20
49025,04005,19
16001,04005,15
17031,04005,15
08013,04005,13
49049,04005,13
06001,04005,12
06111,04005,12
08041,04005,12
41051,04005,12
08059,04005,11
08067,04005,11
48439,04005,11
